wikidata_id_a,wikidata_id_b,trec_id
Q40924,Q207766,8627
Q1131260,Q180686,8629
Q83267,Q861654,8637
Q23548,Q16555,8649
Q5043,Q189539,8660
Q42848,Q8434,8662
Q8436,Q7569,8675
Q19939990,Q7485806,8682
Q1075,Q182593,8685
Q1075,Q1749840,8685
Q182593,Q1749840,8685
Q720988,Q11028,8704
Q4022,Q9399262,8709
Q31207,Q173,8712
Q15807,Q264251,8734
Q4006,Q11299,8743
Q107711,Q101072,8755
Q7188,Q33829,8763
Q7188,Q28923,8763
Q33829,Q28923,8763
Q40,Q953,8776
Q179991,Q233345,8780
Q40080,Q105190,8803
Q182076,Q8434,8810
Q41500,Q6272142,8833
Q41500,Q11978,8833
Q6272142,Q11978,8833
Q22656,Q40858,8847
Q947686,Q99,8870
Q428148,Q2095,8880
Q40357,Q7485806,8888
Q179217,Q7873,8889
Q16917,Q30,8918
Q177634,Q30,8935
Q179991,Q7886,8946
Q126017,Q2,8954
Q126017,Q525,8954
Q2,Q525,8954
Q60,Q81096,8955
Q233255,Q7485806,8959
Q11255,Q60,8964
Q9217334,Q252924,8969
Q2,Q99,8979
Q81900,Q7485806,9010
Q33829,Q180538,9026
Q7101933,Q8436,9034
Q37226,Q190656,9042
Q553079,Q1393,9053
Q9444,Q735,9069
Q18125,Q23204,9076
Q250995,Q2144402,9086
Q207353,Q22698,9088
Q101145616,Q60,9099
Q18335,Q47912,9122
Q7802,Q184439,9149
Q16,Q105190,9171
Q3565868,Q1603,9208
Q463418,Q1074,9230
Q291772,Q41861,9233
Q11582,Q153,9238
Q838966,Q101991,9260
Q8359601,Q1139046,9268
Q1711295,Q1425700,9275
Q901255,Q1439,9276
Q6498684,Q35872,9287
Q1204,Q7485058,9322
Q17884,Q751892,9324
Q1156854,Q5308931,9333
Q37226,Q291772,9337
Q575,Q131774,9343
Q212105,Q7485806,9349
Q7485058,Q941,9374
Q4026563,Q82799,9385
Q9368,Q193211,9386
Q2233817,Q166118,9392
Q259327,Q261680,9427
Q40953,Q2627975,9436
Q131130,Q29496,9442
Q218593,Q7485806,9445
Q155,Q61509,9450
Q61509,Q90,9455
Q4830453,Q60,9456
Q81938,Q7485806,9459
Q7937,Q5447589,9481
Q11255,Q771,9482
Q7098430,Q16863733,9500
Q3199915,Q771,9502
Q12439,Q16863733,9514
Q1497,Q105190,9515
Q170990,Q665798,9530
Q121176,Q824,9541
Q40821,Q3808900,9567
Q1378517,Q468809,9572
Q860740,Q30638383,9579
Q2233817,Q1156854,9583
Q3649349,Q23852,9587
Q3649349,Q12125,9587
Q23852,Q12125,9587
Q12147,Q162297,9598
Q34581,Q29496,9603
Q189004,Q99,9604
Q8359601,Q1370,9615
Q1057,Q428432,9617
Q7743,Q12136,9618
Q60,Q183560,9623
Q23397,Q105190,9625
Q6621940,Q872745,9627
Q83440,Q1311,9633
Q836925,Q27349,9637
Q317309,Q1415,9648
Q133139,Q18335,9651
Q7719928,Q29496,9661
Q3743205,Q23204,9684
Q570920,Q62903,9686
Q7569,Q21282925,9691
Q850210,Q11416,9703
Q4986445,Q60,9739
Q163186,Q1460420,9742
Q11024,Q3808900,9774
Q1166,Q27349,9790
Q6620266,Q105190,9802
Q5815424,Q7485806,9807
Q11035,Q11255,9821
Q22687,Q812,9822
Q81938,Q178436,9841
Q187916,Q7485806,9866
Q527698,Q3875186,9884
Q4577,Q4830453,9889
Q16791172,Q1370,9936
Q48525,Q108755820,9944
Q1142227,Q468809,9957
Q114403,Q3875186,9960
Q36963,Q829,9989
