wikidata_id_a,wikidata_id_b,trec_id
Q69897,Q1581,13187
Q1260023,Q5308931,13196
Q531429,Q186075,13199
Q6473911,Q118914,13200
Q818,Q20988424,13210
Q190161,Q5097982,13212
Q444195,Q2483021,13219
Q156537,Q3184856,13220
Q15762858,Q16857188,13224
Q27898601,Q2297303,13232
Q30318637,Q1415,13240
Q895262,Q37748,13242
Q912437,Q2630687,13250
Q708653,Q96407993,13258
Q9112672,Q588472,13260
Q5419853,Q7452199,13263
Q171251,Q16863733,13264
Q13161962,Q1425700,13266
Q219795,Q52696400,13271
Q394575,Q30,13272
Q115686881,Q53640989,13276
Q1065972,Q1349872,13279
Q30,Q25313275,13280
Q1248007,Q10334846,13281
Q16857188,Q215127,13283
Q343644,Q2630687,13288
Q5690825,Q680909,13299
Q6028820,Q5097982,13300
Q362561,Q333465,13306
Q128581,Q161701,13311
Q16775234,Q1029751,13312
Q1052687,Q757762,13316
Q54185161,Q447102,13317
Q2217567,Q816,13318
Q856887,Q113536206,13319
Q904923,Q193894,13320
Q3284355,Q114,13322
Q7159238,Q5097982,13330
Q16,Q742291,13331
Q4577,Q1339409,13339
Q527905,Q17027869,13340
Q15277,Q36642,13342
Q17019978,Q444195,13350
Q846566,Q2347178,13352
Q3563989,Q132087,13355
Q3063865,Q8354255,13362
Q1049885,Q5172799,13364
Q23558,Q30,13371
Q12135,Q1070100,13377
Q2907853,Q85758606,13382
Q5173771,Q7792996,13387
Q75040,Q161491,13389
Q229280,Q7403450,13390
Q4488757,Q37470,13394
Q405996,Q357789,13397
Q1939539,Q7170615,13398
Q7725268,Q223729,13403
Q191600,Q49085,13407
Q1417174,Q908639,13413
Q75,Q904080,13414
Q178623,Q1542839,13418
Q9217334,Q95483912,13421
Q107285103,Q16863733,13423
Q101609467,Q159,13428
Q96373707,Q40924,13430
Q412284,Q3003209,13433
Q367026,Q1061410,13434
Q12131,Q679373,13435
Q16857188,Q300968,13437
Q806824,Q42224353,13442
Q300377,Q2623912,13443
Q8775913,Q7034276,13444
Q1080794,Q21282855,13445
Q20988424,Q1415275,13448
Q263084,Q200383,13455
Q1374831,Q10928179,13456
Q512599,Q1195410,13459
Q96377285,Q501700,13460
Q428363,Q771,13461
Q65091783,Q275157,13464
Q7691297,Q99,13469
Q40821,Q181907,13475
Q23852,Q237063,13483
Q5612679,Q18393868,13490
Q30,Q19929864,13491
Q572931,Q2623912,13492
Q4116200,Q58185346,13495
Q241823,Q448685,13502
Q15104172,Q3656255,13508
Q953515,Q9385,13509
Q501542,Q4834498,13510
Q42138,Q1066909,13512
Q17151708,Q1538499,13523
Q5308931,Q182413,13524
Q1339409,Q48525,13528
Q12154181,Q15991290,13529
Q185252,Q1675313,13534
Q700875,Q451931,13541
Q65068949,Q16552,13544
Q111950379,Q193894,13546
Q395956,Q85797355,13549
Q40858,Q205495,13555
Q419342,Q30,13558
Q372353,Q1089040,13559
Q4803676,Q1433006,13562
Q1196456,Q1183,13566
Q3077124,Q202387,13567
Q626981,Q6279182,13570
Q108144643,Q1538499,13572
Q5174019,Q818,13573
Q680909,Q107394799,13574
Q18418079,Q1183,13580
Q11159557,Q203903,13583
Q527905,Q4456888,13585
Q40924,Q786084,13586
Q55726838,Q2900682,13599
Q6349938,Q2704141,13603
Q7891,Q603948,13605
Q35349,Q216782,13606
Q394575,Q28153896,13608
Q1141459,Q749698,13609
Q43669,Q5177516,13611
Q228036,Q56867836,13617
Q2908457,Q620876,13620
Q18351474,Q226222,13623
Q480477,Q7889808,13625
Q647884,Q2630687,13626
Q110632155,Q1326354,13630
Q192907,Q329525,13636
Q7257447,Q4575845,13648
Q6770641,Q7404297,13649
Q310984,Q397098,13657
Q48525,Q2613040,13662
Q1339409,Q4572927,13665
Q298257,Q308439,13666
Q2094191,Q396289,13667
Q127289,Q726501,13669
Q201795,Q179179,13675
Q49085,Q11209,13678
Q1515281,Q309252,13680
Q677338,Q1509,13685
Q527905,Q85799996,13688
Q4780963,Q1768566,13705
Q3391727,Q16863733,13710
Q16927658,Q7066583,13711
Q104813447,Q191089,13712
Q2333935,Q49085,13717
Q757138,Q1195410,13721
Q2624821,Q108144643,13722
Q20988424,Q28369986,13724
Q812056,Q1302726,13730
Q62614,Q2697787,13731
Q4937303,Q365770,13733
Q158033,Q7257447,13739
Q7476596,Q1455316,13741
Q5690825,Q5097933,13742
Q7201371,Q1851928,13743
Q268404,Q18419,13752
Q224895,Q5097982,13753
Q400674,Q1393,13760
Q771296,Q1456,13763
Q15751964,Q115686881,13768
Q174876,Q3808900,13771
Q8563383,Q9078418,13779
Q466,Q96400609,13781
Q298257,Q308439,13783
Q254367,Q3184856,13785
Q2114915,Q343644,13788
Q1219632,Q870449,13794
Q2233817,Q648666,13800
Q1410668,Q1649,13801
Q65068949,Q418977,13804
Q20077126,Q2623912,13808
Q178095,Q1387,13809
Q412271,Q18536127,13811
Q527905,Q160122,13816
Q10928179,Q1195410,13820
Q179637,Q362,13824
Q3276328,Q5156815,13825
Q513910,Q1415,13826
Q99,Q603948,13828
Q5281482,Q5308931,13830
Q2701586,Q48282,13833
Q5,Q193894,13836
Q4781985,Q4598084,13843
Q105972808,Q7257447,13844
Q136822,Q1971007,13848
Q3240539,Q3351858,13853
Q1570179,Q16863733,13856
Q26963,Q245353,13859
Q527905,Q207522,13867
Q105972808,Q69897,13869
Q99,Q28153896,13874
Q7463524,Q7303395,13877
Q1216998,Q15709940,13880
Q131742,Q245353,13883
Q1326354,Q1204,13891
Q424972,Q1129121,13893
Q1141363,Q1358017,13910
Q468565,Q4577,13913
Q870337,Q680909,13917
Q7403450,Q7892039,13925
Q7398599,Q242,13926
Q107394799,Q296766,13927
Q836246,Q1387,13928
Q396289,Q7712226,13939
Q11588306,Q99,13945
Q840424,Q107390,13949
Q7403450,Q3068198,13952
Q17027869,Q1326354,13955
Q238536,Q7230124,13956
Q1497,Q166620,13958
Q828812,Q142153,13959
Q396289,Q7574839,13964
Q629029,Q527905,13965
Q131672,Q5,13967
Q5462698,Q267406,13969
Q111945786,Q191089,13973
Q1459541,Q1339409,14008
Q5456615,Q142153,14010
Q2043282,Q6806657,14011
Q5522459,Q7309790,14014
Q8418372,Q11034,14016
Q362561,Q405306,14023
Q1899048,Q5308931,14035
Q962777,Q15816471,14039
Q317441,Q752522,14043
Q5785,Q142153,14046
Q307462,Q1425700,14054
Q757499,Q11661,14062
Q1252981,Q544,14063
Q1319035,Q6992272,14066
Q5156383,Q99,14070
Q1374831,Q1091190,14074
Q20720694,Q48525,14075
Q7257447,Q7696180,14077
Q178564,Q624036,14081
Q1265203,Q193107,14085
Q538259,Q49042,14088
Q265896,Q106861520,14091
Q6132995,Q60863159,14099
Q3304533,Q140053,14104
Q399644,Q474305,14113
Q300377,Q7215843,14119
Q760125,Q1125312,14121
Q1535000,Q8900409,14130
Q2699825,Q186290,14131
Q191081,Q1193004,14134
Q3819674,Q30,14138
Q930445,Q1040770,14141
Q233617,Q1466495,14142
Q683595,Q7404297,14145
Q97500184,Q1509,14146
Q85758606,Q30103,14147
Q7257959,Q14075,14148
Q451931,Q27881698,14154
Q144,Q2900682,14156
Q407541,Q659446,14161
Q7598303,Q451931,14163
Q12318196,Q3988718,14175
Q18351474,Q1329394,14176
Q437818,Q20714729,14178
Q23558,Q8034966,14180
Q12135,Q30603595,14181
Q109428,Q342804,14189
Q11701,Q2623912,14191
Q202045,Q1195410,14192
Q3409626,Q51804688,14193
Q603948,Q718927,14199
Q277398,Q142153,14200
Q2899215,Q6534968,14202
Q7242338,Q82990,14204
Q2250054,Q16857188,14207
Q4006581,Q470786,14212
Q28153896,Q495304,14217
Q20757544,Q40821,14219
Q3358609,Q185675,14220
Q16873919,Q874,14221
Q4849329,Q16863733,14222
Q7485058,Q1889114,14223
Q104969991,Q2623912,14225
Q105972808,Q1339409,14226
Q7972825,Q396289,14230
Q11201,Q1415714,14233
Q4173909,Q1412867,14236
Q4668717,Q232957,14239
Q10806,Q30,14241
Q7282741,Q16862931,14247
Q48525,Q212211,14248
Q4698924,Q104857390,14249
Q3808900,Q407172,14252
Q58185346,Q850210,14256
Q189833,Q1109680,14259
Q400674,Q157171,14260
Q193211,Q11680195,14266
Q330963,Q10806,14270
Q535691,Q2900682,14276
Q6279182,Q492038,14278
Q390551,Q4713263,14307
Q1787103,Q1210094,14308
Q58185346,Q7317960,14312
Q628708,Q7315941,14315
Q226811,Q2297877,14320
Q216712,Q1334327,14321
Q1025514,Q16863733,14326
Q108291551,Q48803,14337
Q170990,Q6421849,14339
Q1813603,Q193894,14341
Q105985,Q2078999,14344
Q191089,Q16882004,14350
Q40858,Q6509303,14351
Q317309,Q1091190,14352
Q626981,Q1061108,14354
Q158033,Q3153794,14357
Q189603,Q1519812,14358
Q49297,Q99,14365
Q917069,Q118914,14368
Q409411,Q186005,14371
Q11588306,Q2814119,14376
Q15716690,Q48143,14384
Q33525,Q6140833,14386
Q189833,Q188540,14398
Q7632070,Q3003209,14401
Q48525,Q65052300,14402
Q11661,Q1995526,14405
Q296049,Q6765918,14409
Q1768566,Q401616,14411
Q330694,Q41576,14417
Q227502,Q108735969,14427
Q1136236,Q362,14431
Q9217334,Q7257447,14448
Q372713,Q7142793,14453
Q124974,Q236614,14454
Q6478447,Q106861520,14458
Q30,Q904923,14466
Q3184856,Q41576,14469
Q317441,Q1269144,14478
Q689880,Q12630,14482
Q5308931,Q30,14484
Q171899,Q7257447,14490
Q227502,Q85797355,14502
Q269365,Q1340307,14506
Q7443701,Q7533207,14507
Q97500184,Q5889061,14516
Q48525,Q99,14517
Q108144643,Q7215843,14518
Q341289,Q6784025,14526
Q1380588,Q5290232,14529
Q169872,Q185034,14530
Q30,Q191089,14531
Q7178426,Q2900682,14532
Q351791,Q16863733,14533
Q6955,Q1219927,14545
Q5196494,Q5451651,14549
Q733780,Q424976,14554
Q17125199,Q154869,14555
Q202045,Q7257447,14558
Q407535,Q193894,14569
Q1339409,Q99,14570
Q4791298,Q912512,14571
Q854022,Q4116200,14583
Q12630,Q96,14584
Q99,Q7485058,14585
Q110632155,Q2809490,14591
Q37260,Q5467169,14599
Q226811,Q6006335,14602
Q225197,Q30,14609
Q986635,Q15133865,14612
Q6818346,Q542276,14615
Q192642,Q1542839,14621
Q396289,Q12135,14623
Q865968,Q605259,14629
Q1196129,Q245353,14647
Q1418287,Q6684800,14650
Q9642011,Q3284355,14660
Q728265,Q58185346,14661
Q1297,Q16191504,14662
Q685744,Q464163,14669
Q27433,Q27407,14670
Q17027869,Q5248682,14673
Q836186,Q8969,14676
Q1839249,Q1728882,14679
Q178095,Q28453403,14681
Q2296401,Q5196427,14690
Q400674,Q7315941,14693
Q7449090,Q1504111,14696
Q18659,Q107394799,14697
Q130192,Q6647545,14700
Q1860,Q48282,14703
Q4045316,Q229280,14704
Q5160294,Q17164755,14711
Q565176,Q399644,14721
Q655843,Q451931,14722
Q13561011,Q7257447,14724
Q226633,Q199453,14730
Q193583,Q1476525,14731
Q1931388,Q49085,14732
Q48525,Q1339409,14734
Q109945066,Q908833,14735
Q49297,Q245353,14737
Q600396,Q11995,14742
Q402820,Q12131,14744
Q7216095,Q2900682,14751
Q4294543,Q1349872,14755
Q111945786,Q30,14758
Q1206896,Q16863733,14761
Q108144643,Q1183,14763
Q680909,Q178095,14767
Q7242338,Q48525,14773
Q620875,Q630533,14776
Q191089,Q870337,14783
Q3960056,Q771296,14785
Q3241434,Q2193887,14786
Q399644,Q245962,14802
Q400674,Q949973,14814
Q191089,Q161701,14815
Q4791298,Q1667931,14816
Q421584,Q30722989,14817
Q780687,Q614305,14824
Q9739,Q107394799,14830
Q1460420,Q9960,14838
Q334911,Q245353,14842
Q133279,Q830493,14843
Q992054,Q36870,14844
Q3908516,Q112841674,14850
Q9217334,Q1456,14851
Q220917,Q155098,14853
Q16857188,Q5447589,14858
Q7283,Q10806,14865
Q5037972,Q101991,14866
Q409411,Q202387,14868
Q812056,Q564383,14869
Q1415,Q7652,14877
Q203903,Q5377762,14881
Q577,Q20683942,14883
Q12131,Q448244,14886
Q307462,Q7792996,14888
Q680909,Q62,14893
Q7257447,Q4578446,14894
Q2144423,Q771,14902
Q865927,Q513910,14903
Q15762858,Q161701,14923
Q527905,Q520127,14924
Q349301,Q167186,14934
Q362,Q1207333,14935
Q6027402,Q2483968,14939
Q3419811,Q48143,14941
Q1109680,Q1204,14952
Q3068198,Q104864702,14956
Q75040,Q560610,14958
Q269365,Q30,14964
Q908826,Q8452,14965
Q5001891,Q171947,14969
Q97704210,Q99,14975
Q527905,Q7398599,14980
Q1178021,Q527905,14984
Q6199411,Q111165792,14988
Q538104,Q188823,14990
Q1974312,Q259516,14993
Q5690825,Q1416012,14996
Q841440,Q8652,15000
Q539809,Q3537820,15003
Q428363,Q1477856,15004
Q48525,Q1329394,15009
Q731340,Q1603,15029
Q364473,Q405841,15031
Q3908516,Q419342,15033
Q1251417,Q7843398,15042
Q5308931,Q2623912,15045
Q1745938,Q20026887,15049
Q5172799,Q7696092,15050
Q58185346,Q343644,15063
Q12136795,Q144,15065
Q399644,Q1541415,15066
Q1206214,Q577,15069
Q1417110,Q2033770,15070
Q1349872,Q107394799,15071
Q191924,Q30,15072
Q5275662,Q216523,15073
Q468565,Q2623912,15075
Q7440073,Q108735969,15077
Q1916282,Q98149276,15078
Q560370,Q402820,15079
Q527905,Q17027869,15081
Q5116048,Q142153,15089
Q162378,Q5308931,15090
Q12630,Q96,15091
Q189533,Q64624413,15093
Q4780963,Q1768566,15095
Q5881968,Q2623912,15097
Q653368,Q107394799,15098
Q1538499,Q7449090,15101
Q448244,Q3960056,15104
Q58185346,Q2803709,15109
Q564612,Q648666,15111
Q30603595,Q16857188,15121
Q464163,Q99,15129
Q3661655,Q6028820,15130
Q115945826,Q104857390,15133
Q1846180,Q1054873,15140
Q8449772,Q794,15141
Q30603595,Q572931,15146
Q40821,Q1060822,15159
Q96377285,Q3358609,15164
Q191081,Q2623912,15188
Q48525,Q163186,15194
Q7314291,Q5690825,15200
Q7535184,Q5068193,15202
Q1002502,Q1183,15203
Q412284,Q1995526,15204
Q23558,Q7914465,15207
Q291174,Q394575,15213
Q174876,Q17003752,15216
Q3003209,Q246899,15217
Q1339409,Q3504641,15218
Q12135,Q30603595,15227
Q638532,Q99,15235
Q1691909,Q2879014,15242
Q1923776,Q1400881,15247
Q351791,Q4820185,15250
Q7404297,Q23558,15254
Q6991256,Q228054,15259
Q3077124,Q27881698,15267
Q2367247,Q16035842,15268
Q774228,Q95690790,15270
Q149851,Q144,15283
Q15133865,Q804,15293
Q3184856,Q181095,15294
Q5741431,Q936044,15295
Q389735,Q8449772,15306
Q691783,Q1603,15307
Q11268,Q181467,15308
Q3368748,Q183605,15309
Q5472626,Q1453396,15310
Q831058,Q2623912,15313
Q23558,Q69883,15317
Q133279,Q101991,15323
Q1077369,Q9217334,15326
Q1916282,Q12171,15328
Q131123,Q1603,15330
Q1183212,Q4737365,15342
Q1893102,Q2723740,15345
Q592473,Q1229765,15348
Q344049,Q16863733,15349
Q15708691,Q7101313,15351
Q2678675,Q99,15353
Q6132995,Q194489,15354
Q2333935,Q3184856,15356
Q307869,Q523522,15358
Q527905,Q17027869,15367
Q910680,Q588472,15373
Q1509,Q835884,15377
Q7884306,Q17151708,15381
Q4986438,Q100,15385
Q23767,Q1734755,15387
Q55726838,Q142153,15397
Q36747,Q7309790,15402
Q344056,Q6785039,15409
Q931507,Q20026887,15411
Q766,Q746177,15412
Q4986484,Q208034,15416
Q247984,Q1581,15418
Q406526,Q574890,15423
Q727928,Q28135300,15429
Q6853,Q970208,15431
Q85799996,Q276099,15435
Q827450,Q5097982,15438
Q4796158,Q1091190,15453
Q108805719,Q6710031,15455
Q875755,Q1134348,15458
Q831058,Q2623912,15460
Q307462,Q4577,15461
Q11034,Q8418372,15463
Q12813115,Q779,15464
Q18084696,Q817393,15474
Q41083,Q827023,15486
Q20684017,Q8366851,15487
Q565858,Q7215843,15492
Q11701,Q1144915,15500
Q7403548,Q1206214,15508
Q343644,Q108144643,15513
Q843610,Q463516,15520
Q1574099,Q9178218,15525
Q2333935,Q30,15527
Q949033,Q8647038,15531
Q83900,Q4698924,15534
Q797551,Q560146,15538
Q2233817,Q17027869,15540
Q2373,Q1538499,15541
Q870337,Q836575,15549
Q383126,Q115686881,15550
Q904490,Q11034,15551
Q184827,Q1305006,15553
Q2723740,Q188770,15565
Q5174734,Q749939,15568
Q221668,Q16857188,15575
Q100892309,Q6841655,15585
Q6916613,Q1210094,15590
Q597058,Q2440355,15591
Q154869,Q3317402,15594
Q2306789,Q2623912,15596
Q394575,Q89134112,15600
Q412271,Q30722989,15601
Q27898601,Q346195,15603
Q2,Q160122,15606
Q5164630,Q1025099,15607
Q1393,Q4834498,15609
Q1432684,Q1324633,15611
Q6458227,Q851,15616
Q4631190,Q2193887,15623
Q15763232,Q259516,15631
Q11588306,Q99,15632
Q4774571,Q96373707,15637
Q832491,Q62,15643
Q3184856,Q3072837,15656
Q459426,Q870337,15658
Q1419726,Q27823111,15660
Q28153896,Q18419,15666
Q5741431,Q11201,15667
Q11159557,Q238156,15668
Q15751964,Q8652,15670
Q4350816,Q1393,15674
Q5174734,Q20026887,15679
Q917069,Q10850,15680
Q85758606,Q2623912,15681
Q5359367,Q731112,15684
Q8418372,Q11034,15686
Q317441,Q1063438,15688
Q565176,Q717,15689
Q1094,Q6478447,15691
Q3184856,Q2900682,15698
Q1916282,Q1337087,15704
Q48674677,Q11266,15717
Q6460735,Q107394799,15720
Q166998,Q942326,15721
Q2723740,Q53640989,15725
Q2144423,Q2193887,15735
Q104284272,Q1339409,15740
Q110632155,Q8073994,15744
Q1059,Q5097982,15745
Q156884,Q5097982,15747
Q7398599,Q527905,15750
Q2575340,Q161701,15754
Q1070100,Q1204,15758
Q2297417,Q1091190,15759
Q157522,Q1479935,15760
Q305454,Q8044847,15761
Q240673,Q58185346,15763
Q6478447,Q2623912,15764
Q2387657,Q1889114,15766
Q174876,Q16882004,15767
Q3808900,Q189603,15777
Q1145896,Q8221964,15779
Q15752765,Q1365622,15783
Q105972808,Q40821,15785
Q108144643,Q7317724,15786
Q5595259,Q7315941,15789
Q1397560,Q189508,15792
Q1339409,Q1080794,15801
Q4577,Q107394799,15805
Q53640989,Q4204237,15817
Q2333621,Q220888,15820
Q6951580,Q1997,15821
Q1400881,Q7404297,15823
Q5382717,Q2114915,15825
Q16857188,Q170430,15826
Q6263275,Q341157,15829
Q377568,Q3474932,15833
Q154975,Q96,15834
Q188628,Q53536,15835
Q7835440,Q11995,15836
Q16557,Q366548,15837
Q416385,Q7170615,15852
Q178194,Q6028820,15859
Q835173,Q854022,15861
Q12128,Q1141363,15862
Q934866,Q856887,15864
Q11661,Q870337,15865
Q1323789,Q7309790,15866
Q1439,Q16863733,15869
Q99,Q3238071,15874
Q334911,Q7257447,15877
Q85758606,Q30,15878
Q7257902,Q99,15879
Q3649349,Q11995,15881
Q850210,Q107394799,15882
Q817393,Q21072042,15883
Q1553390,Q291174,15885
Q2333935,Q816,15886
Q5690825,Q5097982,15892
Q17027869,Q160122,15893
Q668,Q142153,15902
Q954257,Q917069,15912
Q1487317,Q99,15915
Q6675695,Q3284355,15918
Q113536206,Q816754,15921
Q191600,Q2623912,15923
Q6500369,Q771,15924
Q733968,Q2563977,15925
Q818,Q3368748,15926
Q40858,Q1214,15929
Q7888423,Q2813101,15942
Q4006581,Q771,15944
Q62392097,Q1889114,15952
Q208382,Q5375711,15953
Q6495575,Q3240539,15957
Q860231,Q909562,15963
Q80336,Q18659,15969
Q16857188,Q28153896,15981
Q16857188,Q300968,15983
Q193211,Q111181870,15998
Q4488757,Q2623912,16000
Q1591889,Q4162315,16001
Q1067239,Q1091190,16003
Q96377285,Q4008388,16005
Q829,Q2717060,16008
Q7215843,Q2900682,16009
Q3656255,Q99,16012
Q3266459,Q22676679,16021
Q4207359,Q21282855,16042
Q696617,Q5097933,16046
Q65533608,Q444195,16048
Q639354,Q30,16051
Q255983,Q7257447,16053
Q48282,Q523700,16059
Q5357555,Q55517135,16073
Q38695,Q7309790,16079
Q245962,Q1519812,16083
Q746448,Q1091190,16085
Q5933823,Q2623912,16088
Q3655952,Q317309,16089
Q300377,Q495304,16091
Q21196617,Q30,16094
Q832491,Q2928116,16096
Q85758606,Q107394799,16098
Q1797345,Q449415,16100
Q108291551,Q96407993,16105
Q4006581,Q248140,16114
Q30,Q1541398,16125
Q20707103,Q1627497,16129
Q467677,Q85742535,16133
Q5151,Q48525,16134
Q7229772,Q142153,16135
Q786753,Q7247905,16139
Q1326354,Q2630687,16140
Q1326354,Q16863733,16142
Q2613040,Q700875,16144
Q105972808,Q364473,16145
Q1550460,Q5260096,16150
Q315412,Q104864702,16151
Q42138,Q841440,16156
Q676108,Q48525,16160
Q250995,Q4642426,16161
Q817393,Q7442398,16163
Q4577,Q115686881,16164
Q83323,Q2926607,16165
Q1425700,Q75040,16170
Q30,Q334911,16171
Q7051155,Q12366139,16172
Q48525,Q58185346,16182
Q5449697,Q53640989,16185
Q4929239,Q730675,16186
Q2297303,Q5906358,16189
Q1137287,Q1415,16192
Q501542,Q17151708,16194
Q1750812,Q16863733,16198
Q140053,Q161790,16210
Q850692,Q291174,16216
Q7257447,Q2116359,16217
Q228391,Q65068949,16219
Q16857188,Q7574839,16223
Q917069,Q1966142,16229
Q189533,Q49213,16230
Q60843533,Q108755820,16232
Q247118,Q11268,16239
Q982821,Q412271,16245
Q18659,Q188628,16248
Q7317960,Q7485058,16252
Q5183784,Q13415025,16254
Q1425700,Q1944497,16255
Q830,Q5271949,16257
Q153025,Q818,16261
Q1112127,Q64152840,16269
Q7440113,Q575913,16273
Q64026997,Q771,16275
Q527905,Q396289,16277
Q3184856,Q2900682,16286
Q425384,Q30,16297
Q527905,Q17027869,16302
Q5690825,Q1339409,16303
Q870337,Q8775913,16304
Q572931,Q99,16305
Q5741431,Q513910,16307
Q101991,Q169872,16308
Q7099770,Q7455897,16315
Q1410517,Q3907619,16322
Q700875,Q680158,16325
Q231000,Q41171,16332
Q1137287,Q28369986,16333
Q9236927,Q785304,16334
Q1360486,Q1509,16338
Q115925969,Q1339409,16342
Q1354590,Q1349872,16346
Q424976,Q168763,16347
Q3184856,Q1295316,16349
Q5316129,Q245353,16350
Q219795,Q176464,16356
Q11980660,Q1346036,16361
Q10318855,Q5015368,16364
Q448244,Q16035842,16365
Q218719,Q96407993,16367
Q173725,Q774228,16377
Q178095,Q1339409,16382
Q527905,Q1091190,16384
Q1179758,Q1825776,16395
Q789915,Q810,16396
Q2723740,Q99,16402
Q7598303,Q2623912,16407
Q1141363,Q1358017,16418
Q626608,Q6351314,16421
Q594984,Q16857188,16433
Q597058,Q7413343,16438
Q4780963,Q402820,16442
Q1324077,Q6916613,16446
Q254367,Q4738155,16449
Q153025,Q108144643,16450
Q2006206,Q964754,16452
Q178266,Q113677740,16461
Q73411727,Q5164630,16463
Q20026887,Q1091190,16469
Q227502,Q5389,16477
Q97359384,Q7315941,16479
Q7645936,Q2812827,16481
Q1339409,Q516156,16486
Q298257,Q178095,16501
Q134130,Q501700,16502
Q8647038,Q413931,16507
Q30,Q784210,16512
Q1339409,Q2814119,16514
Q111170145,Q118382,16515
Q159733,Q7810039,16520
Q250062,Q2900682,16521
Q1070100,Q841440,16531
Q527905,Q17027869,16534
Q1048431,Q7598303,16535
Q300377,Q536118,16536
Q1400881,Q5726315,16538
Q48525,Q294240,16543
Q18659,Q43196,16558
Q6715355,Q11088,16560
Q3238071,Q28153896,16564
Q317309,Q2043282,16567
Q37525,Q6715355,16568
Q264943,Q99,16578
Q1643563,Q3473027,16580
Q20707103,Q346195,16583
Q281490,Q11995,16585
Q531592,Q527905,16591
Q16927658,Q1520214,16607
Q105473468,Q7257447,16613
Q183560,Q19643,16624
Q2588761,Q396289,16626
Q6914655,Q107394799,16627
Q235041,Q16863733,16633
Q7317960,Q243460,16634
Q1787103,Q13415025,16662
Q7914465,Q7810039,16663
Q48525,Q6916613,16665
Q58185346,Q2992652,16674
Q167311,Q128581,16676
Q16857188,Q1009788,16677
Q6140833,Q3317402,16682
Q414415,Q315625,16683
Q330963,Q1307214,16685
Q3569702,Q188540,16687
Q1111004,Q2900682,16688
Q5959052,Q6025218,16690
Q7902840,Q99,16692
Q115978920,Q6991,16693
Q23558,Q18659,16694
Q61875850,Q111945786,16695
Q32566,Q504775,16698
Q192121,Q2679573,16703
Q53640989,Q7257447,16705
Q1199053,Q442470,16714
Q603948,Q771,16717
Q1549511,Q731112,16722
Q113677740,Q565176,16723
Q2809423,Q40949,16724
Q10928179,Q176691,16728
Q7404297,Q393829,16729
Q194277,Q307869,16734
Q152074,Q7889802,16738
Q1326354,Q527905,16745
Q4826348,Q5275608,16746
Q23397,Q1509,16749
Q80022,Q93191,16754
Q932522,Q4456888,16763
Q386300,Q104864702,16766
Q6916613,Q7180803,16767
Q4204237,Q23198657,16770
Q628708,Q760125,16771
Q4577,Q3933280,16772
Q211833,Q2630687,16780
Q471880,Q30,16784
Q419342,Q229280,16787
Q115978920,Q1208640,16797
Q444195,Q11661,16798
Q226222,Q225351,16800
Q103767,Q7171523,16815
Q46,Q24321,16817
Q426660,Q1542839,16818
Q19490,Q216712,16819
Q399644,Q4577,16829
Q15277,Q233309,16830
Q917069,Q1644301,16831
Q653368,Q779,16841
Q4774571,Q189588,16845
Q225812,Q48525,16860
Q191089,Q1195410,16861
Q108805719,Q14075,16862
Q1210094,Q43015,16863
Q3238071,Q99,16877
Q113536206,Q503958,16878
Q6613331,Q5628063,16884
Q4198163,Q245353,16886
Q917069,Q5097982,16888
Q48525,Q428363,16904
Q167191,Q1931511,16907
Q40821,Q343644,16919
Q7891,Q3317402,16925
Q23558,Q23198657,16932
Q182854,Q345181,16933
Q7293874,Q1415,16938
Q5501371,Q7914465,16940
Q1538499,Q34404,16946
Q1210335,Q101991,16948
Q7229772,Q618399,16952
Q8563383,Q7443701,16954
Q4955209,Q111353425,16956
Q25099887,Q841236,16963
Q16857188,Q7066583,16967
Q53640989,Q1374831,16972
Q603948,Q746177,16978
Q48673919,Q30,16979
Q156317,Q16863733,16985
Q115686881,Q397142,16986
Q816,Q7485058,16988
Q5123552,Q191924,16990
Q7158314,Q9192127,16991
Q20113712,Q105789,16993
Q6887084,Q771,16996
Q602247,Q2920572,16998
Q115978920,Q1130259,17002
Q30,Q30,17007
Q1296319,Q235007,17022
Q298257,Q12192,17027
Q23558,Q69883,17030
Q54745709,Q81041,17034
Q11661,Q3091666,17037
Q2803709,Q394575,17041
Q1062485,Q16863733,17043
Q250062,Q191924,17045
Q4456888,Q28368735,17048
Q17125199,Q193894,17049
Q15100200,Q6853,17053
Q4794029,Q1361,17055
Q680909,Q818,17058
Q417877,Q1897785,17067
Q442993,Q317309,17073
Q4006581,Q107394799,17081
Q374814,Q1058719,17082
Q402820,Q2623912,17088
Q7316825,Q989916,17089
Q7063002,Q1374831,17090
Q395492,Q4645274,17091
Q527905,Q1477856,17093
Q96,Q142153,17096
Q8350378,Q83864,17102
Q9392719,Q1066907,17109
Q111945786,Q245353,17113
Q5897152,Q7302587,17115
Q82519,Q2630687,17116
Q85758606,Q7257447,17121
Q335357,Q34863,17128
Q255983,Q664,17132
Q30,Q115857812,17134
Q104858363,Q105972808,17137
Q108291551,Q1175395,17138
Q161701,Q107394799,17147
Q400674,Q205665,17153
Q626981,Q161701,17155
Q5172799,Q2623912,17162
Q48525,Q448244,17164
Q5690825,Q17027869,17166
Q190192,Q39073997,17175
Q7257960,Q3241451,17176
Q400674,Q597058,17177
Q251319,Q23198657,17196
Q2389289,Q48525,17205
Q419342,Q328798,17206
Q400674,Q922203,17208
Q627371,Q1091190,17214
