wikidata_id_a,wikidata_id_b,trec_id
Q527905,Q2106031,8530
Q334911,Q977871,8533
Q17002116,Q41576,8534
Q16822122,Q756788,8540
Q5196494,Q1339409,8542
Q1056391,Q1326354,8543
Q626981,Q3661743,8553
Q1057900,Q7978194,8556
Q1041205,Q401095,8561
Q5063225,Q65117495,8563
Q26902521,Q1542839,8575
Q2699825,Q428363,8589
Q294240,Q2623912,8595
Q2855609,Q4791298,8596
Q6613331,Q1931511,8598
Q7634957,Q6710031,8610
Q3988718,Q3368748,8611
Q107394799,Q849706,8614
Q1339409,Q7644316,8616
Q36794,Q6534968,8622
Q40924,Q982403,8627
Q168456,Q1131260,8629
Q168456,Q180686,8629
Q1131260,Q180686,8629
Q300377,Q861654,8637
Q498805,Q2033770,8639
Q269365,Q6028820,8648
Q23548,Q16555,8649
Q952416,Q1538499,8660
Q680158,Q85758606,8662
Q115686881,Q16857188,8675
Q97403701,Q7160408,8676
Q6140833,Q476921,8679
Q402820,Q2623912,8682
Q346636,Q25095385,8685
Q346636,Q1749840,8685
Q25095385,Q1749840,8685
Q200383,Q2630687,8691
Q6028820,Q2623912,8702
Q720988,Q18351474,8704
Q85797355,Q2738465,8709
Q5690825,Q173,8712
Q878077,Q231000,8713
Q527742,Q908833,8715
Q1080794,Q7315941,8727
Q2483968,Q264251,8734
Q227502,Q11299,8743
Q3072837,Q343871,8755
Q3360632,Q2811603,8758
Q399644,Q7229772,8763
Q399644,Q1067738,8763
Q7229772,Q1067738,8763
Q115802809,Q106935349,8776
Q179991,Q5997632,8780
Q3238071,Q448685,8802
Q364473,Q6534968,8803
Q225921,Q886475,8806
Q255983,Q85758606,8810
Q3485549,Q353767,8820
Q2333935,Q447102,8821
Q1339409,Q3521248,8828
Q8842304,Q13608061,8829
Q101242941,Q6272142,8833
Q101242941,Q5275608,8833
Q6272142,Q5275608,8833
Q191089,Q16868588,8837
Q155511,Q448685,8841
Q22656,Q40858,8847
Q620876,Q1487317,8849
Q464163,Q7101313,8850
Q18733426,Q942830,8851
Q18733426,Q2900682,8851
Q942830,Q2900682,8851
Q947686,Q99,8870
Q11750,Q15,8874
Q5164630,Q1889114,8878
Q448244,Q626981,8880
Q448244,Q5308957,8880
Q626981,Q5308957,8880
Q572931,Q2623912,8888
Q344102,Q96373707,8889
Q680909,Q30,8918
Q3510521,Q7318300,8920
Q298257,Q30,8935
Q179991,Q105677219,8946
Q2302770,Q264647,8949
Q342507,Q115178805,8954
Q342507,Q525,8954
Q115178805,Q525,8954
Q107394799,Q5377762,8955
Q233255,Q2623912,8959
Q4006581,Q107394799,8964
Q58185346,Q9217334,8969
Q58185346,Q3330977,8969
Q9217334,Q3330977,8969
Q816,Q1210055,8975
Q115178805,Q99,8979
Q1249109,Q148542,8992
Q3706724,Q249031,8993
Q66096,Q910886,9009
Q341330,Q2623912,9010
Q460433,Q1060822,9015
Q19643,Q1637368,9019
Q7229772,Q180538,9026
Q73411727,Q4791298,9034
Q73411727,Q115686881,9034
Q73411727,Q7574839,9034
Q4791298,Q115686881,9034
Q4791298,Q7574839,9034
Q115686881,Q7574839,9034
Q1728882,Q190656,9042
Q5038975,Q1393,9053
Q65068949,Q908833,9066
Q7284874,Q401095,9069
Q18125,Q23204,9076
Q5164630,Q4791298,9085
Q250995,Q4642426,9086
Q207353,Q65068949,9088
Q18659,Q107394799,9099
Q1295906,Q6534968,9105
Q85758606,Q2900682,9114
Q167311,Q47912,9122
Q30,Q1933764,9127
Q903536,Q7247905,9149
Q152074,Q2630687,9152
Q101609467,Q7142812,9153
Q771296,Q99,9154
Q188628,Q99,9155
Q271716,Q2623912,9157
Q16,Q6534968,9171
Q109558110,Q3267722,9190
Q451924,Q683595,9191
Q43084,Q766,9201
Q4116200,Q878041,9202
Q22667,Q1603,9208
Q832176,Q1853339,9212
Q251326,Q14651385,9217
Q5298807,Q5097982,9219
Q463418,Q225351,9230
Q78133484,Q535068,9233
Q110998537,Q16263505,9235
Q59279570,Q5403012,9238
Q838966,Q101991,9260
Q53640989,Q1139046,9268
Q6392226,Q188823,9269
Q11980660,Q1425700,9275
Q2058221,Q96407993,9276
Q498902,Q6028820,9278
Q6498684,Q1052767,9287
Q1916282,Q2047938,9288
Q1916282,Q7144988,9288
Q2047938,Q7144988,9288
Q584255,Q65068949,9291
Q4780963,Q1614849,9296
Q268617,Q16863733,9304
Q1204,Q7485058,9322
Q17884,Q751892,9324
Q448244,Q622756,9327
Q2868751,Q7551400,9332
Q1209096,Q5308931,9333
Q3419811,Q1641147,9336
Q1728882,Q78133484,9337
Q114152659,Q3003209,9343
Q2927756,Q1195410,9347
Q64624413,Q2623912,9349
Q188628,Q99,9352
Q220224,Q643227,9363
Q7485058,Q943,9374
Q1138590,Q47912,9383
Q400674,Q1627497,9385
Q400674,Q338075,9385
Q1627497,Q338075,9385
Q168763,Q193211,9386
Q2233817,Q635772,9392
Q6806468,Q818,9399
Q6543077,Q3238071,9416
Q780687,Q5190255,9420
Q610508,Q16552,9427
Q1173555,Q7302587,9434
Q15378732,Q23393,9436
Q15378732,Q523586,9436
Q23393,Q523586,9436
Q4761722,Q5097982,9442
Q234252,Q2623912,9445
Q155,Q4698924,9450
Q912437,Q1810735,9452
Q4698924,Q934294,9455
Q419342,Q107394799,9456
Q98149276,Q2623912,9459
Q188628,Q8895696,9474
Q1194891,Q5447589,9481
Q4006581,Q771,9482
Q7098430,Q16863733,9500
Q13405852,Q771,9502
Q626981,Q16869586,9513
Q12439,Q16863733,9514
Q1497,Q6534968,9515
Q277773,Q8652,9520
Q5690807,Q2623912,9524
Q85758606,Q2249676,9529
Q85758606,Q1889114,9529
Q2249676,Q1889114,9529
Q170990,Q415691,9530
Q759508,Q1906840,9537
Q411482,Q169872,9539
Q174876,Q824,9541
Q924713,Q1195410,9548
Q772298,Q16551,9549
Q40821,Q3808900,9567
Q1378517,Q1091190,9572
Q860740,Q30638383,9579
Q2233817,Q1209096,9583
Q38155,Q1337087,9585
Q3649349,Q23852,9587
Q3649349,Q12125,9587
Q23852,Q12125,9587
Q267406,Q169872,9593
Q527905,Q111947578,9598
Q20683942,Q5097982,9603
Q104858363,Q99,9604
Q53640989,Q104864702,9615
Q265896,Q1518,9616
Q227555,Q1503425,9617
Q227555,Q2022500,9617
Q1503425,Q2022500,9617
Q953466,Q108144643,9618
Q953466,Q917069,9618
Q108144643,Q917069,9618
Q757499,Q189331,9622
Q107394799,Q183560,9623
Q23397,Q6534968,9625
Q6621940,Q872745,9627
Q5177516,Q111914873,9633
Q7546112,Q259516,9634
Q5156383,Q601947,9637
Q2306789,Q240673,9641
Q60790715,Q269365,9643
Q60790715,Q191089,9643
Q269365,Q191089,9643
Q696617,Q317309,9648
Q696617,Q1415,9648
Q317309,Q1415,9648
Q96377285,Q908833,9650
Q133139,Q167311,9651
Q1175731,Q5097982,9661
Q1916282,Q11995,9662
Q542276,Q142153,9667
Q859654,Q1011116,9682
Q1393696,Q23204,9684
Q570920,Q62903,9686
Q54185161,Q2287072,9689
Q16857188,Q451931,9691
Q1916282,Q5097982,9701
Q850210,Q3757939,9703
Q409411,Q1046958,9707
Q12135,Q2623912,9720
Q850692,Q291174,9736
Q4986438,Q107394799,9739
Q5867735,Q895262,9740
Q163186,Q1460420,9742
Q2333935,Q3244907,9758
Q1324077,Q1056352,9771
Q115925969,Q3808900,9774
Q627339,Q294240,9776
Q603948,Q8377764,9782
Q229280,Q601947,9790
Q6620266,Q6534968,9802
Q629029,Q259516,9805
Q134130,Q2623912,9807
Q188770,Q4006581,9821
Q225197,Q818,9822
Q3241753,Q340647,9825
Q3241753,Q142153,9825
Q340647,Q142153,9825
Q98149276,Q178436,9841
Q239757,Q169872,9842
Q409411,Q1088113,9845
Q5183784,Q2630687,9854
Q16857188,Q747083,9858
Q187916,Q2623912,9866
Q4104783,Q351017,9868
Q304863,Q1400881,9880
Q1145933,Q343644,9884
Q4577,Q419342,9889
Q1181110,Q5260774,9909
Q3064514,Q3735932,9915
Q16791172,Q104864702,9936
Q107394799,Q5440261,9938
Q48525,Q108755820,9944
Q16555,Q108841552,9945
Q1614849,Q7707643,9946
Q240673,Q7485058,9953
Q5196494,Q114544012,9954
Q1396527,Q1091190,9957
Q4198710,Q343644,9960
Q58185346,Q16,9961
Q58185346,Q170404,9961
Q16,Q170404,9961
Q1295678,Q829,9989
