wikidata_id_a,wikidata_id_b,trec_id
Q733968,Q2563977,15925
Q40858,Q1214,15929
Q7888423,Q2813101,15942
Q4006581,Q771,15944
Q208382,Q5375711,15953
Q6495575,Q3240539,15957
Q860231,Q909562,15963
Q16857188,Q28153896,15981
Q193211,Q111181870,15998
Q4488757,Q2623912,16000
Q1591889,Q4162315,16001
Q1067239,Q1091190,16003
Q96377285,Q4008388,16005
Q829,Q2717060,16008
Q3656255,Q99,16012
Q639354,Q30,16051
Q245962,Q1519812,16083
Q746448,Q1091190,16085
Q3655952,Q317309,16089
Q300377,Q495304,16091
Q21196617,Q30,16094
Q832491,Q2928116,16096
Q85758606,Q107394799,16098
Q108291551,Q96407993,16105
Q30,Q1541398,16125
Q467677,Q85742535,16133
Q5151,Q48525,16134
Q7229772,Q142153,16135
Q786753,Q7247905,16139
Q1326354,Q2630687,16140
Q1326354,Q16863733,16142
Q2613040,Q700875,16144
Q1550460,Q5260096,16150
Q42138,Q841440,16156
Q676108,Q48525,16160
Q250995,Q4642426,16161
Q4577,Q115686881,16164
Q83323,Q2926607,16165
Q1425700,Q75040,16170
Q30,Q334911,16171
Q7051155,Q12366139,16172
Q4929239,Q730675,16186
Q2297303,Q5906358,16189
Q1137287,Q1415,16192
Q1750812,Q16863733,16198
Q140053,Q161790,16210
Q850692,Q291174,16216
Q917069,Q1966142,16229
Q189533,Q49213,16230
Q5183784,Q13415025,16254
Q1425700,Q1944497,16255
Q153025,Q818,16261
Q64026997,Q771,16275
Q3184856,Q2900682,16286
Q572931,Q99,16305
Q101991,Q169872,16308
Q1410517,Q3907619,16322
Q1360486,Q1509,16338
Q115925969,Q1339409,16342
Q1354590,Q1349872,16346
Q424976,Q168763,16347
Q3184856,Q1295316,16349
Q5316129,Q245353,16350
Q11980660,Q1346036,16361
Q10318855,Q5015368,16364
Q218719,Q96407993,16367
Q173725,Q774228,16377
Q178095,Q1339409,16382
Q789915,Q810,16396
Q2723740,Q99,16402
Q7598303,Q2623912,16407
Q1141363,Q1358017,16418
Q626608,Q6351314,16421
Q597058,Q7413343,16438
Q178266,Q113677740,16461
Q20026887,Q1091190,16469
Q97359384,Q7315941,16479
Q1339409,Q516156,16486
Q134130,Q501700,16502
Q30,Q784210,16512
Q1339409,Q2814119,16514
Q111170145,Q118382,16515
Q159733,Q7810039,16520
Q250062,Q2900682,16521
Q1070100,Q841440,16531
Q1048431,Q7598303,16535
Q300377,Q536118,16536
Q48525,Q294240,16543
Q6715355,Q11088,16560
Q3238071,Q28153896,16564
Q317309,Q2043282,16567
Q37525,Q6715355,16568
Q264943,Q99,16578
Q1643563,Q3473027,16580
Q281490,Q11995,16585
Q16927658,Q1520214,16607
Q183560,Q19643,16624
Q6914655,Q107394799,16627
Q235041,Q16863733,16633
Q1787103,Q13415025,16662
Q7914465,Q7810039,16663
Q167311,Q128581,16676
Q16857188,Q1009788,16677
Q330963,Q1307214,16685
Q3569702,Q188540,16687
Q1111004,Q2900682,16688
Q7902840,Q99,16692
Q115978920,Q6991,16693
Q61875850,Q111945786,16695
Q32566,Q504775,16698
Q192121,Q2679573,16703
Q603948,Q771,16717
Q1549511,Q731112,16722
Q2809423,Q40949,16724
Q10928179,Q176691,16728
Q194277,Q307869,16734
Q152074,Q7889802,16738
Q4826348,Q5275608,16746
Q23397,Q1509,16749
Q80022,Q93191,16754
Q4204237,Q23198657,16770
Q628708,Q760125,16771
Q4577,Q3933280,16772
Q471880,Q30,16784
Q426660,Q1542839,16818
Q399644,Q4577,16829
Q15277,Q233309,16830
Q917069,Q1644301,16831
Q653368,Q779,16841
Q4774571,Q189588,16845
Q108805719,Q14075,16862
Q1210094,Q43015,16863
Q3238071,Q99,16877
Q4198163,Q245353,16886
Q917069,Q5097982,16888
Q167191,Q1931511,16907
Q7891,Q3317402,16925
Q23558,Q23198657,16932
Q8563383,Q7443701,16954
Q25099887,Q841236,16963
Q603948,Q746177,16978
Q48673919,Q30,16979
Q156317,Q16863733,16985
Q5123552,Q191924,16990
Q20113712,Q105789,16993
Q6887084,Q771,16996
Q602247,Q2920572,16998
Q115978920,Q1130259,17002
Q30,Q30,17007
Q23558,Q69883,17030
Q1062485,Q16863733,17043
Q250062,Q191924,17045
Q17125199,Q193894,17049
Q680909,Q818,17058
Q442993,Q317309,17073
Q4006581,Q107394799,17081
Q374814,Q1058719,17082
Q7063002,Q1374831,17090
Q96,Q142153,17096
Q9392719,Q1066907,17109
Q111945786,Q245353,17113
Q5897152,Q7302587,17115
Q82519,Q2630687,17116
Q335357,Q34863,17128
Q30,Q115857812,17134
Q104858363,Q105972808,17137
Q161701,Q107394799,17147
Q626981,Q161701,17155
Q190192,Q39073997,17175
Q7257960,Q3241451,17176
Q2389289,Q48525,17205
Q627371,Q1091190,17214
Q188522,Q5024793,17217
Q181923,Q12135,17224
Q3003209,Q11033,17225
Q155635,Q1768566,17228
Q1197806,Q156537,17233
Q9597,Q187082,17237
Q824,Q15763232,17239
Q870449,Q3003209,17241
Q179991,Q105677219,17244
Q1252981,Q74304,17266
Q5051926,Q16555,17268
Q847796,Q96407993,17275
Q21050320,Q1603,17276
Q77,Q107394799,17282
Q23558,Q69883,17284
Q832491,Q155656,17285
Q8449772,Q105726,17288
Q6817463,Q8333,17297
Q5092270,Q7914465,17298
Q7283,Q2900682,17303
Q4791298,Q111945786,17309
Q105985,Q66096,17329
Q244878,Q1160206,17340
Q5668175,Q267406,17345
Q1339409,Q41171,17359
Q7336229,Q161701,17361
Q161701,Q15745296,17364
Q12135,Q782,17365
Q2271580,Q8044847,17374
Q1768566,Q908666,17389
Q183560,Q6853,17401
Q626981,Q310984,17411
Q837710,Q816,17413
Q3243002,Q387400,17414
Q866324,Q1260023,17416
Q30,Q101609467,17419
Q15320003,Q7315941,17420
Q427883,Q183560,17427
Q166332,Q23198657,17428
Q1509,Q5308931,17434
Q519076,Q2630687,17435
Q939616,Q30,17436
Q838119,Q223739,17451
Q99,Q180538,17455
Q96373707,Q131749,17467
Q179991,Q100892309,17469
Q182413,Q5260921,17470
Q181467,Q3284355,17471
Q1618728,Q4116200,17473
Q174876,Q223642,17491
Q9176,Q50701460,17496
Q167311,Q603948,17500
Q182311,Q113100,17508
Q5521440,Q3526359,17529
Q191081,Q2933820,17539
Q11722177,Q1141459,17544
Q16874683,Q96,17555
Q540571,Q715156,17559
Q38624,Q11722177,17566
Q8452,Q174876,17575
Q157661,Q83319,17587
Q2211650,Q5185424,17595
Q6473911,Q193894,17605
Q302471,Q44918,17610
Q1298120,Q7416010,17618
Q214700,Q82352,17619
Q4488757,Q804,17625
Q4168000,Q10806,17634
Q69897,Q413931,17647
Q42138,Q6004986,17648
Q1221899,Q40821,17656
Q1326731,Q2813992,17664
Q1459937,Q2623912,17683
Q10806,Q4599385,17688
Q133772,Q202517,17704
Q922381,Q1769284,17709
Q105677219,Q267406,17717
Q1581,Q300377,17722
Q850210,Q424976,17728
Q75,Q6349938,17744
Q202882,Q4917,17749
Q870337,Q3085671,17762
Q66096,Q2623912,17763
Q30,Q2623912,17766
Q188522,Q1091190,17768
Q104857390,Q4605181,17785
Q128581,Q423762,17797
Q317309,Q603948,17808
Q7240824,Q16927658,17809
Q48525,Q1339409,17811
Q12131,Q30,17816
Q317309,Q2043282,17817
Q917069,Q15752765,17820
Q27611,Q30,17824
Q626981,Q127060,17829
Q7617847,Q1025099,17843
Q161701,Q169872,17846
Q18389,Q4530482,17849
Q2095549,Q862632,17853
Q1056391,Q861654,17887
Q28153896,Q16035842,17897
Q867648,Q113677740,17903
Q49297,Q848624,17904
Q186302,Q818,17911
Q945238,Q2246112,17913
Q106310774,Q51679,17915
Q18050,Q5146580,17916
Q628807,Q7164805,17917
Q645938,Q156537,17918
Q43015,Q683595,17923
Q5,Q1337087,17928
Q15378732,Q11698,17941
Q85758606,Q158593,17954
Q174876,Q188823,17956
Q1568346,Q2623912,17961
Q1415,Q1397560,17965
Q424976,Q210912,17968
Q48525,Q5282696,17969
Q113677740,Q2623912,17970
Q188460,Q109391,17976
Q317441,Q1269144,17992
Q1603,Q1339137,18012
Q17019978,Q16857188,18018
Q317441,Q11995,18019
Q5183784,Q7315941,18022
Q291174,Q1509,18029
Q5169211,Q16863733,18031
Q158593,Q188297,18034
Q5308931,Q99,18037
Q6703080,Q115376,18047
Q16746066,Q74304,18057
Q42317814,Q512599,18078
Q2306047,Q597404,18085
Q322481,Q7758608,18086
Q2613040,Q1391,18100
Q3312129,Q995616,18107
Q183129,Q928,18117
Q16857188,Q12131,18120
Q669480,Q2575460,18139
Q270510,Q107394799,18144
Q399644,Q24022978,18148
Q832237,Q246400,18153
Q645938,Q912437,18155
Q1128050,Q543310,18171
Q48525,Q1062630,18200
Q6500773,Q3505712,18205
Q1400881,Q34404,18232
Q208414,Q11680195,18237
Q4577,Q5227381,18246
Q1477856,Q4575848,18247
Q1430789,Q7317724,18249
Q21964272,Q2814058,18273
Q818,Q182868,18275
Q5357778,Q23852,18278
Q193170,Q11698,18282
Q3184856,Q7315941,18287
Q85797355,Q5468154,18293
Q1400881,Q771,18301
Q134130,Q977650,18303
Q126691,Q228036,18309
Q6046081,Q1365622,18311
Q831058,Q1933337,18321
Q1216998,Q5097982,18328
Q192299,Q4116200,18329
Q11588306,Q7315941,18330
Q626981,Q17014551,18347
Q128581,Q160105,18371
Q37260,Q7443701,18373
Q182796,Q15,18377
Q5612679,Q471880,18386
Q111165792,Q8035084,18399
Q142292,Q39087617,18403
Q95483912,Q178803,18407
Q131123,Q212734,18414
Q572931,Q99,18431
Q105473468,Q1885391,18437
Q15378732,Q30,18439
Q3238071,Q99,18446
Q105972808,Q193894,18452
Q657588,Q30,18453
Q179179,Q512599,18454
Q1009526,Q109558110,18458
Q2654207,Q142153,18475
Q12128,Q142153,18477
Q30,Q170404,18479
Q5462698,Q158593,18480
Q860740,Q3960056,18483
Q525,Q115178805,18493
Q7817,Q218971,18496
Q310984,Q587682,18498
Q4207359,Q759508,18503
Q4806846,Q1581,18506
Q1339409,Q48525,18515
Q2043282,Q194489,18524
Q2613040,Q100,18533
Q69897,Q96407993,18535
Q1091804,Q1415275,18536
Q1056396,Q2510714,18541
Q519076,Q1071027,18548
Q626981,Q10928179,18550
Q23397,Q216634,18552
Q917069,Q37739,18562
Q7069477,Q503804,18574
Q6806472,Q2630687,18580
Q16939396,Q1393,18620
Q111165792,Q62,18621
Q168002,Q193894,18625
Q475966,Q4959031,18630
Q30,Q1091190,18645
Q152074,Q1588,18656
Q942326,Q277773,18658
Q317441,Q13042834,18659
Q912416,Q1374831,18673
Q933382,Q212344,18684
Q2672801,Q282136,18690
Q552592,Q7302587,18691
Q12131,Q192581,18715
Q680909,Q30,18717
Q1635875,Q7817,18722
Q5266681,Q967647,18727
Q5183784,Q13415025,18733
Q1062630,Q12748,18739
Q178095,Q115376,18740
Q73544,Q6646863,18745
Q2274517,Q269365,18752
Q7964839,Q2193887,18754
Q4577,Q870449,18762
Q153025,Q564383,18770
Q223557,Q621303,18771
Q8676,Q2623912,18782
Q4088301,Q96,18790
Q48525,Q2479254,18795
Q11675,Q1210094,18796
Q399644,Q42761,18799
Q4115986,Q1649,18805
Q39825,Q30,18819
Q4676677,Q2249676,18821
Q43410,Q2623912,18828
Q186290,Q5308931,18837
Q1916282,Q96393128,18838
Q3003209,Q1345738,18842
Q144322,Q96407993,18843
Q8449772,Q5071068,18852
Q6532502,Q462058,18856
Q115686881,Q3003209,18859
Q155656,Q269365,18861
Q7380575,Q1221,18870
Q683595,Q1091190,18872
Q6785039,Q289612,18879
Q4999084,Q2623912,18886
Q917069,Q552461,18894
Q27958213,Q3003209,18899
Q2001056,Q3077124,18914
Q3988718,Q180686,18916
Q5071068,Q48525,18921
Q30,Q142153,18930
Q307462,Q283681,18931
Q48674677,Q211402,18935
Q895848,Q947859,18958
Q23558,Q99,18960
Q5196494,Q1889114,18962
Q2606784,Q49669,18975
Q5045770,Q16863733,18980
Q430024,Q190,18987
Q7336229,Q917069,18989
Q1339409,Q895848,18990
Q700875,Q289612,19004
Q5174734,Q16857188,19008
Q858576,Q453115,19009
Q7398599,Q2058262,19020
Q188460,Q1456,19025
Q131502,Q30,19027
Q1497,Q2623912,19029
Q210439,Q37836,19036
Q1972874,Q131347,19044
Q137308,Q43467,19050
Q818,Q8449772,19067
Q7240824,Q629029,19073
Q329525,Q182413,19089
Q11344,Q1768566,19094
Q15816471,Q55726838,19096
Q291174,Q2900682,19105
Q203767,Q650238,19122
Q2283,Q1268470,19124
Q771,Q15751964,19159
Q5357778,Q1139046,19162
Q1387,Q749939,19165
Q5208091,Q1339409,19166
Q9129,Q5,19170
Q211709,Q514525,19183
Q16857188,Q1520311,19188
Q189760,Q66096,19189
Q4207359,Q872745,19194
Q7923722,Q1889114,19199
Q1787013,Q80336,19201
Q683595,Q99,19207
Q683563,Q5259911,19232
Q39825,Q178803,19247
Q845252,Q2876213,19248
Q69897,Q16153408,19253
Q1980404,Q279283,19259
Q179991,Q1765251,19262
Q824,Q1221,19280
Q811122,Q16555,19283
Q7443701,Q5476244,19286
Q15133865,Q10806,19289
Q170758,Q900457,19292
Q3909414,Q3077124,19294
Q69897,Q4959031,19302
Q6806600,Q180686,19304
Q153025,Q16863733,19313
Q186350,Q51804688,19325
Q7336229,Q37525,19339
Q30,Q2035701,19345
Q657326,Q3622113,19350
Q11661,Q658096,19352
Q16857188,Q1949963,19353
Q3184856,Q3003209,19359
Q5308931,Q4676677,19366
Q4577,Q8449772,19371
Q161959,Q1339409,19378
Q505802,Q30,19381
Q668,Q12739,19384
Q1125472,Q220888,19399
Q4698924,Q201608,19406
Q179671,Q804,19410
Q3473024,Q3003209,19417
Q127537,Q1415,19421
Q1643563,Q2623912,19422
Q4825990,Q3087172,19424
Q85797355,Q17949,19426
Q466,Q2623912,19432
Q685744,Q1339409,19435
Q246400,Q41958,19438
Q3112721,Q1415,19448
Q332050,Q7914465,19457
Q74560,Q11995,19459
Q105985,Q111165792,19472
Q1117196,Q7315941,19478
Q174876,Q43196,19481
Q1459937,Q188770,19495
Q208791,Q30,19498
Q784210,Q174193,19502
Q7336229,Q128581,19506
Q815334,Q6279182,19520
Q994507,Q848318,19525
Q171917,Q23558,19546
Q895848,Q48525,19558
Q16857188,Q3003209,19559
Q501542,Q173,19562
Q2300281,Q2623912,19563
Q7817,Q7629194,19565
Q950671,Q1339409,19568
Q937312,Q186161,19584
Q111170145,Q1580600,19590
Q11588306,Q2623912,19597
Q98149276,Q3133438,19612
Q140053,Q61875850,19614
Q4006581,Q18562479,19619
Q7260222,Q28135300,19623
Q12969754,Q105677219,19624
Q228036,Q771,19632
Q1130322,Q1091190,19633
Q189533,Q322563,19635
Q94708,Q2623912,19646
Q188628,Q174876,19650
Q98149276,Q1053964,19651
Q1417728,Q55638,19663
Q870337,Q1916282,19664
Q829020,Q1260023,19666
Q2464757,Q247101,19677
Q69897,Q85797355,19684
Q12131,Q2814025,19693
Q5351109,Q181467,19694
Q3238071,Q1454,19695
Q111950379,Q85758606,19707
Q730920,Q1334327,19718
Q11299,Q2809402,19731
Q1869705,Q2249676,19732
Q255239,Q2474068,19754
Q307462,Q3661655,19756
Q108291551,Q1088113,19771
Q41171,Q2814058,19781
Q16857188,Q30,19789
Q178095,Q749939,19800
Q131,Q399644,19808
Q4671327,Q16863733,19819
Q105972808,Q16555,19820
Q5959052,Q23556,19822
Q12131,Q23852,19826
Q23852,Q2623912,19836
Q174876,Q1603,19839
Q96377285,Q131123,19845
Q105196,Q1204,19852
Q96377285,Q210064,19868
Q749939,Q1334327,19872
Q43410,Q291174,19873
Q179991,Q737510,19884
Q830493,Q193894,19891
Q7889822,Q1204,19892
Q1649,Q118,19898
Q586573,Q2623912,19899
Q23204,Q3184856,19902
Q109558110,Q1923776,19905
Q48282,Q48537,19909
Q16422,Q6703080,19910
Q7817,Q11661,19912
Q80336,Q1221,19919
Q900264,Q3808900,19923
Q1059,Q7200288,19936
Q7136799,Q11772,19938
Q1494,Q55241,19944
Q176464,Q65052300,19949
Q194465,Q17385447,19957
Q1172486,Q101609467,19959
Q95483912,Q917540,19972
Q79522,Q2813319,19973
Q1931511,Q790,19975
Q23198657,Q69897,19979
Q850210,Q1649,19986
Q16857188,Q162668,19991
Q115686881,Q7849860,19995
