wikidata_id_a,wikidata_id_b,trec_id
Q40821,Q3317402,44060
Q854,Q16863733,44123
Q30,Q7257959,44150
Q15639757,Q3933280,44158
Q383126,Q5097982,44162
Q163075,Q5595818,44167
Q104858363,Q832560,44210
Q1620945,Q96407993,44214
Q96377285,Q40015,44220
Q8452,Q1537,44236
Q4631023,Q680909,44237
Q23204,Q6519257,44243
Q873236,Q497976,44321
Q144075,Q194489,44323
Q3656255,Q1062494,44324
Q47512306,Q30,44335
Q61875850,Q3432673,44352
Q328835,Q241849,44357
Q637816,Q2623912,44372
Q301172,Q2623912,44399
Q466354,Q7247905,44423
Q2630687,Q33005760,44429
Q3341285,Q2623912,44443
Q179637,Q362,44477
Q207522,Q1702547,44500
Q85758606,Q3504641,44514
Q1039099,Q106652,44516
Q14080,Q818,44534
Q3243419,Q16863733,44538
Q1649,Q109229540,44592
Q1269144,Q2623912,44594
Q44,Q25588330,44638
Q2344518,Q2623912,44660
Q112160716,Q108805719,44665
Q80336,Q16857188,44692
Q10928179,Q85791135,44708
Q1339121,Q7302587,44718
Q207125,Q16863733,44722
Q40629,Q2623912,44732
Q7867,Q75040,44782
Q809910,Q386905,44793
Q621303,Q2623912,44869
Q110749091,Q424976,44895
Q106595832,Q744112,44896
Q214700,Q2143008,44910
Q37836,Q771296,44914
Q113677740,Q2623912,44927
Q525,Q6031467,44961
Q1227,Q261362,44970
Q48525,Q1397560,44986
Q310648,Q245353,45013
Q191081,Q2623912,45028
Q212211,Q37447,45029
Q6806600,Q49121,45069
Q677466,Q16863733,45075
Q170404,Q15133865,45121
Q253567,Q854022,45126
Q75,Q2623912,45132
Q3656255,Q99,45172
Q109592077,Q2623912,45216
Q217528,Q2623912,45238
Q3510439,Q1077476,45288
Q3721526,Q1091190,45290
Q1028547,Q2623912,45312
Q9200,Q2623912,45319
Q780687,Q189760,45325
Q7063002,Q1768566,45332
Q156537,Q2623912,45358
Q1160206,Q74058,45423
Q1515281,Q111945786,45425
Q97403701,Q16863733,45486
Q173285,Q2623912,45489
Q249151,Q2623912,45499
Q2379075,Q1581,45582
Q113677740,Q2630687,45610
Q1129105,Q259516,45652
Q1137287,Q16863733,45659
Q1424667,Q2623912,45664
Q817393,Q2623912,45671
Q41576,Q838119,45707
Q630533,Q131877,45714
Q2429253,Q2735001,45767
Q1470093,Q193894,45823
Q66886,Q2623912,45832
Q560370,Q2623912,45836
Q525,Q1460138,45861
Q407535,Q3355478,45885
Q650865,Q818,45887
Q11701,Q3933280,45968
Q4698924,Q4577,45990
Q2379469,Q7935271,46025
Q8449772,Q512778,46032
Q23558,Q342945,46039
Q105972808,Q2623912,46054
Q109945066,Q502132,46080
Q27137,Q2623912,46086
Q107531164,Q2623912,46096
Q488173,Q502132,46126
Q759508,Q1581,46135
Q289612,Q2630687,46183
Q25267,Q1753581,46250
Q161491,Q216526,46265
Q4672550,Q2623912,46282
Q28153896,Q2081584,46308
Q17019978,Q4841343,46329
Q1643563,Q915196,46335
Q516156,Q845734,46345
Q191081,Q2623912,46373
Q12128,Q1204,46387
Q430024,Q5097982,46407
Q3988718,Q245353,46420
Q85758606,Q322519,46434
Q96401027,Q11733861,46461
Q312,Q107394799,46477
Q55726838,Q3504641,46516
Q6818346,Q16863733,46550
Q111950379,Q101991,46574
Q7964839,Q2193887,46575
Q922203,Q48525,46585
Q95483912,Q48742118,46691
Q28153896,Q183,46700
Q1893102,Q4853996,46702
Q4672766,Q16863733,46720
Q861654,Q16863733,46721
Q1543874,Q2623912,46744
Q5429120,Q1056396,46860
Q55502,Q2623912,46866
Q626608,Q2630687,46930
Q1003197,Q7247905,46948
Q877159,Q1091190,46950
Q28153896,Q174876,46983
Q103767,Q93189,47040
Q300377,Q30,47062
Q362,Q2623912,47079
Q10928179,Q5520103,47086
Q6710031,Q1321,47123
Q23397,Q5454994,47125
Q466,Q2623912,47129
Q176464,Q2623912,47173
Q118914,Q100892309,47180
Q189177,Q2623912,47194
Q116195757,Q4173909,47200
Q23397,Q1415,47244
Q1428742,Q2623912,47248
Q16148367,Q2623912,47255
Q1269144,Q2623912,47258
Q629029,Q259516,47262
Q851159,Q5097982,47283
Q1301371,Q2623912,47290
Q1374831,Q7309526,47299
Q25206207,Q28153896,47310
Q260521,Q38456,47341
Q1860,Q2623912,47346
Q48525,Q1397560,47365
Q6966200,Q2623912,47408
Q250062,Q2623912,47467
Q949616,Q170963,47476
Q370326,Q2623912,47487
Q13567923,Q142153,47537
Q192783,Q108645,47545
Q179422,Q5097982,47553
Q2343619,Q1071027,47562
Q206989,Q2623912,47566
Q28153896,Q7423376,47588
Q60790715,Q178623,47604
Q165145,Q2623912,47629
Q182598,Q2623912,47732
Q317441,Q1269144,47795
Q216053,Q17000136,47810
Q16865949,Q916280,47852
Q2613040,Q1204,47862
Q488518,Q44294,47881
Q3510521,Q2623912,47939
Q99,Q7247905,48017
Q16,Q2623912,48046
Q97359384,Q2623912,48061
Q1077350,Q2623912,48118
Q5706206,Q2879014,48143
Q1229659,Q16863733,48144
Q108551460,Q3319596,48149
Q162668,Q17949,48166
Q625429,Q211669,48189
Q113677740,Q2623912,48205
Q7805276,Q1523025,48215
Q836708,Q2623912,48217
Q180268,Q2623912,48357
Q201687,Q65091783,48388
Q85797355,Q23397,48397
Q108735969,Q65068949,48410
Q116148291,Q845224,48439
Q191089,Q1091190,48494
Q17014551,Q36794,48496
Q477588,Q868291,48497
Q210064,Q2623912,48513
Q1189351,Q2623912,48554
Q161701,Q5097982,48563
Q1156329,Q7247905,48580
Q142021,Q692489,48596
Q338050,Q193894,48640
Q6916824,Q2623912,48648
Q812056,Q12630,48676
Q10928179,Q2623912,48773
Q12128,Q382646,48776
Q1397560,Q7598303,48811
Q11292,Q7302587,48856
Q1321,Q2623912,48881
Q22656,Q40858,48962
Q12132,Q1365153,48970
Q317441,Q1415,48982
Q817393,Q11268,48984
Q18922759,Q6509303,49000
Q2145107,Q131502,49002
Q1326354,Q1455930,49091
Q127608,Q16863733,49099
Q861974,Q2623912,49177
Q872924,Q194489,49178
Q864693,Q7759779,49221
Q26379870,Q5384215,49234
Q65068949,Q1515281,49236
Q3308934,Q2623912,49239
Q9597,Q101991,49244
Q21196,Q16868692,49364
Q18189,Q2623912,49382
Q2630687,Q5647313,49396
Q18,Q2623912,49399
Q1643563,Q2623912,49400
Q84,Q30598114,49429
Q707859,Q40821,49430
Q3988718,Q193894,49472
Q818,Q142153,49495
Q2310379,Q1091190,49517
Q3661655,Q2586912,49519
Q499475,Q2623912,49523
Q105677219,Q169872,49591
Q164553,Q2623912,49602
Q215210,Q3808900,49605
Q1411287,Q8652,49621
Q28153896,Q1603,49651
Q108551460,Q269365,49676
Q142292,Q2623912,49700
Q3500368,Q2623912,49703
Q11661,Q1066909,49707
Q93189,Q272002,49776
Q929427,Q572931,49787
Q6452502,Q7758608,49799
Q85758606,Q2623912,49827
Q915196,Q1091190,49832
Q650812,Q5509678,49839
Q18189,Q3808900,49849
Q5141526,Q399968,49853
Q749287,Q2576280,49880
Q2249676,Q2193887,49890
Q105972808,Q5097982,49918
Q362,Q2623912,49922
Q21998199,Q23768,49962
Q7820876,Q16863733,49963
Q188628,Q174876,49974
Q161701,Q2575340,49992
Q2073057,Q14075,50009
Q1400881,Q932586,50043
Q771296,Q4642426,50073
Q4006581,Q4530482,50118
Q339939,Q13415025,50172
Q6770871,Q2623912,50181
Q111945786,Q15,50206
Q105972808,Q2623912,50217
Q466,Q2623912,50219
Q65068949,Q2445751,50224
Q927708,Q2623912,50233
Q4698924,Q2623912,50245
Q287198,Q2623912,50266
Q7193203,Q2623912,50318
Q1269144,Q180538,50329
Q5,Q161701,50349
Q424976,Q5097982,50444
Q65117495,Q2035701,50447
Q30939513,Q113677740,50547
Q28153896,Q2623912,50552
Q9158,Q3962191,50591
Q7212330,Q259516,50674
Q628708,Q2630687,50728
Q83207,Q2623912,50730
Q20077126,Q1962297,50736
Q1395034,Q2623912,50743
Q105972808,Q3808900,50758
Q140053,Q2623912,50806
Q209572,Q2623912,50891
Q13567923,Q2623912,50903
Q6887084,Q2623912,50935
Q157171,Q1210094,50952
Q626981,Q2623912,50965
Q7933228,Q1355327,50988
Q5757701,Q2623912,50993
Q689044,Q2630687,50995
Q62575111,Q5668175,51062
Q10850,Q36949842,51084
Q5083,Q62,51087
Q4834498,Q3962191,51113
Q2629686,Q2623912,51131
Q739398,Q6478447,51135
Q109945066,Q142153,51150
Q1060310,Q172367,51161
Q7156718,Q614289,51187
Q432556,Q1050166,51196
Q5520103,Q2623912,51229
Q35805,Q5097982,51330
Q12127664,Q2623912,51344
Q48282,Q301468,51356
Q525,Q115178805,51361
Q1561771,Q142153,51392
Q217812,Q2623912,51400
Q17125199,Q11995,51402
Q186020,Q3808900,51412
Q30,Q16254248,51439
Q214733,Q2623912,51451
Q4642426,Q2630687,51484
Q1052767,Q2623912,51524
Q3847917,Q142153,51525
Q9739,Q2623912,51531
Q11661,Q17949,51704
Q6508642,Q85758606,51735
Q846668,Q65533608,51740
Q328835,Q2623912,51770
Q4013647,Q2511166,51788
Q7835440,Q109592077,51899
Q191081,Q2623912,51931
Q7260940,Q2623912,51947
Q10928179,Q85791135,51961
Q1068361,Q7315941,51986
Q267298,Q2623912,52072
Q109945066,Q18351474,52073
Q220910,Q2623912,52097
Q105972808,Q3808900,52135
Q1899632,Q150352,52145
Q1134348,Q16863733,52171
Q12606,Q2623912,52186
Q28153896,Q7423376,52190
Q48525,Q1397560,52196
Q11995,Q5097982,52215
Q2310379,Q2623912,52226
Q15729215,Q2623912,52240
Q259937,Q2623912,52269
Q2575340,Q5097982,52284
Q9739,Q2623912,52299
Q4577,Q96407993,52339
Q110953177,Q2623912,52341
Q30939513,Q1962297,52356
Q915196,Q2623912,52367
Q30,Q6710031,52408
Q315341,Q7247905,52469
Q7355870,Q1377575,52509
Q189,Q201608,52562
Q188770,Q2623912,52617
Q189833,Q2623912,52665
Q458094,Q16863733,52729
Q1066,Q109229540,52768
Q5137681,Q65117495,52770
Q48525,Q1397560,52790
Q7200288,Q101991,52806
Q96373707,Q5097982,52831
Q30,Q2623912,52869
Q297099,Q2623912,52875
Q48976586,Q2623912,52882
Q525,Q2623912,52891
Q56289917,Q2623912,52896
Q1539263,Q2623912,52917
Q616865,Q27881698,52932
Q6027402,Q193894,52971
Q16909270,Q2623912,52984
Q2310379,Q2623912,52997
Q35547853,Q628656,53003
Q3244552,Q2145107,53011
Q10928179,Q85791135,53084
Q168002,Q193894,53093
Q618655,Q482618,53098
Q40858,Q482618,53128
Q28454519,Q2623912,53139
Q85753499,Q76299,53147
Q48672611,Q16863733,53165
Q707128,Q15,53183
Q44294,Q38423,53239
Q373057,Q499574,53277
Q933118,Q85797355,53292
Q1339409,Q46,53306
Q191081,Q1091190,53307
Q555084,Q822621,53331
Q16874683,Q1779616,53392
Q29539,Q908833,53399
Q1391,Q142153,53440
Q7900189,Q2623912,53492
Q165290,Q908833,53498
Q75,Q2169973,53506
Q96401027,Q110749091,53537
Q108551460,Q16863733,53550
Q3736133,Q4093,53564
Q7548363,Q301468,53621
Q170201,Q5097982,53653
Q6753080,Q16863733,53681
Q1702547,Q482618,53703
Q184785,Q16275014,53727
Q115686881,Q4577,53729
Q1643563,Q16,53780
Q30603595,Q3003209,53796
Q261327,Q6027402,53805
Q20026887,Q2623912,53815
Q20962709,Q908833,53836
Q28153896,Q194489,53844
Q75,Q14075,53849
Q10859,Q2623912,53912
Q370883,Q1706523,53915
Q5509678,Q7309526,53923
Q864693,Q2623912,53970
Q6473911,Q11995,53971
Q111950379,Q169872,53985
Q108558949,Q2623912,53987
Q156354,Q2623912,53992
Q5183784,Q7314800,53996
Q1539263,Q1473046,54027
Q1295201,Q36424,54034
Q23558,Q108551460,54035
Q66096,Q7890324,54058
Q5260096,Q6710031,54078
Q37038,Q2623912,54095
Q1149626,Q277773,54113
Q11829360,Q1542839,54119
Q7706791,Q2623912,54168
Q5132490,Q2623912,54179
Q1411287,Q2623912,54181
Q1417728,Q7247905,54183
Q7933601,Q11995,54197
Q105972808,Q5097982,54243
Q1094,Q686980,54247
Q1374831,Q2623912,54283
Q7365431,Q142153,54285
Q4751892,Q2623912,54306
Q264647,Q30,54396
Q11701,Q3933280,54403
Q143623,Q43656,54405
Q127608,Q75040,54446
Q115155433,Q5097982,54453
Q10928179,Q831637,54469
Q159614,Q48699687,54502
Q4173909,Q259516,54503
Q2310379,Q7334999,54504
Q48525,Q111945786,54548
Q172941,Q5097982,54563
Q4796158,Q6509303,54570
Q193583,Q16863733,54583
Q14080,Q2623912,54609
Q211709,Q5097982,54618
Q261,Q16863733,54640
Q5141526,Q2623912,54660
Q20683942,Q16863733,54730
Q49297,Q142153,54738
Q1539263,Q96405779,54760
Q5389,Q140185,54773
Q28153896,Q1861,54814
Q11436,Q2623912,54827
Q43015,Q6972672,54865
Q13426746,Q2623912,54883
Q695318,Q537098,54889
Q618655,Q2623912,54895
Q1374831,Q2623912,54904
Q11401,Q2623912,54915
Q80083,Q16863733,54916
Q449268,Q193781,54925
Q219848,Q217570,54971
Q1074328,Q908833,54992
Q10535,Q16685058,55019
Q7365431,Q104858363,55030
Q107434,Q7315941,55096
Q17126303,Q36424,55113
Q5246046,Q16863733,55114
Q424976,Q36424,55137
Q6898055,Q577754,55147
Q1710971,Q16863733,55206
Q182688,Q908833,55254
Q73411727,Q1036,55302
Q39220,Q2699825,55315
Q1210094,Q2630687,55344
Q865968,Q3808900,55373
Q36747,Q7302587,55380
Q6465,Q189125,55384
Q142021,Q142153,55399
Q7271539,Q1339409,55409
Q157171,Q7247905,55431
Q161393,Q1353540,55462
Q7681712,Q5097982,55465
Q105985,Q7441656,55491
Q93191,Q2623912,55508
Q555084,Q2623912,55513
Q109945066,Q74304,55515
Q108887370,Q5097982,55535
Q30,Q1787082,55549
Q260521,Q2623912,55556
Q7889635,Q171899,55567
Q184784,Q16863733,55572
Q5389,Q2623912,55582
Q3988718,Q5097982,55615
Q109945066,Q2623912,55623
Q3278247,Q2623912,55627
Q114152659,Q934294,55690
Q700875,Q2630687,55709
Q14497179,Q2630687,55759
Q467752,Q2623912,55770
Q190,Q198,55805
Q7161336,Q142153,55812
Q5504092,Q291174,55815
Q108732,Q825875,55822
Q191081,Q757499,55856
Q173285,Q2623912,55859
Q65117495,Q895848,55866
Q175111,Q910768,55880
Q177626,Q30,55883
Q3241625,Q2623912,55896
Q2296401,Q1332343,55899
Q11442,Q2623912,55907
Q917540,Q6927281,55913
Q357458,Q1091190,55917
Q23558,Q444353,55939
Q188628,Q3429919,56025
Q465952,Q16863733,56097
Q5881856,Q365738,56110
Q9217,Q2623912,56178
Q688317,Q2623912,56195
Q879641,Q7247905,56213
Q771296,Q2623912,56225
Q185525,Q10928179,56272
Q649186,Q2623912,56387
Q168763,Q101991,56395
Q852100,Q5097982,56454
Q157171,Q2630687,56460
Q19873747,Q2623912,56517
Q705450,Q48525,56521
Q12192,Q5097982,56614
Q111945786,Q245353,56635
Q70725931,Q16863733,56645
Q2085376,Q179399,56658
Q161701,Q5097982,56659
Q7918525,Q749939,56663
Q13113874,Q968907,56687
Q3069151,Q2622030,56688
Q949616,Q2630687,56700
Q40821,Q5097982,56725
Q587409,Q2623912,56748
Q291046,Q3933280,56800
Q48525,Q5500224,56820
Q3409626,Q5097982,56826
Q11829360,Q193894,56852
Q1486497,Q18822,56895
Q6503924,Q177911,56906
Q10928179,Q85791135,56917
Q626981,Q44,56923
Q1072278,Q2623912,56931
Q1418,Q7334999,56949
Q5183784,Q10928179,56973
Q629029,Q259516,56996
Q628519,Q16863733,57052
Q864693,Q2623912,57093
Q173514,Q2623912,57116
Q16857188,Q155098,57184
Q1852647,Q1704704,57227
Q652653,Q73544,57237
Q23198657,Q1634555,57275
Q338050,Q193894,57308
Q111945786,Q3501160,57348
Q577,Q11995,57367
Q987767,Q2623912,57517
Q109945066,Q1297,57528
Q1211272,Q1321,57610
Q631931,Q2623912,57614
Q16857188,Q652122,57615
Q837710,Q2623912,57642
Q6753080,Q2623912,57649
Q49297,Q245353,57734
Q113677740,Q680909,57757
Q85767297,Q202883,57772
Q85797355,Q6351314,57826
Q1753581,Q1940772,57848
Q191081,Q220888,57859
Q101242941,Q155098,57866
Q2510714,Q2630687,57891
Q191081,Q142153,57894
Q4013647,Q101991,57937
Q10928179,Q2623912,57956
Q13567935,Q5097982,57994
Q104450437,Q4986484,58023
Q133076,Q11995,58032
Q20962709,Q832560,58033
Q7973336,Q16863733,58095
Q16874683,Q626981,58103
Q10318855,Q3409626,58109
Q1913301,Q169357,58112
Q680909,Q2623912,58192
Q369747,Q1704704,58210
Q11701,Q259516,58226
Q16968063,Q908833,58242
Q683563,Q4642426,58298
Q568285,Q2623912,58350
Q157230,Q184315,58376
Q6473564,Q75687,58382
Q30,Q2623912,58436
Q10928179,Q85791135,58452
Q5,Q1337087,58460
Q5260774,Q2623912,58476
Q268733,Q142153,58518
Q93803581,Q2623912,58579
Q115686881,Q779439,58608
Q629029,Q259516,58623
Q838119,Q2623912,58669
Q18157148,Q2623912,58699
Q900457,Q101991,58729
Q82352,Q142153,58769
Q962674,Q220910,58777
Q4917,Q5433101,58780
Q96392636,Q2623912,58814
Q127076,Q37739,58823
Q2744736,Q259516,58826
Q623429,Q2623912,58860
Q133076,Q40821,58863
Q468565,Q2623912,58869
Q568,Q267298,58872
Q812056,Q466,58877
Q109945066,Q2623912,58883
Q22286317,Q2623912,58908
Q110823471,Q5097982,58961
Q7573112,Q2623912,59030
Q6027402,Q7247905,59060
Q97359384,Q48525,59072
Q1297,Q2623912,59076
Q96377285,Q2623912,59086
Q4792552,Q6027402,59127
Q669480,Q99,59130
Q28153896,Q53314,59143
Q18915112,Q19643,59222
Q139347,Q194435,59276
Q3284355,Q2623912,59289
Q201608,Q3277997,59328
Q39074575,Q2623912,59350
Q7250082,Q7247905,59358
Q65533608,Q2623912,59384
Q20026887,Q2630687,59404
Q192517,Q2623912,59408
Q497976,Q1962297,59437
Q870337,Q16863733,59490
Q2310379,Q2623912,59491
Q2576280,Q30,59495
Q172563,Q101991,59497
Q188770,Q2623912,59621
Q468565,Q7142812,59625
Q6851593,Q2623912,59641
Q2279868,Q2623912,59665
Q917069,Q11995,59692
Q188770,Q2169973,59792
Q43410,Q922203,59814
Q223642,Q2623912,59874
Q4689888,Q157171,59958
Q106311016,Q2623912,59998
